user_id,rec
6661,11 2 42 27 47 1 4 6 3 5 
6662,15 1 7 34 2 101 3 4 8 94 
6663,4 2 1 6 3 20 22 19 228 8 
6664,34 7 4 3 8 94 99 1 202 813 
6665,34 99 4 36 15 3 1 262 2 7 
6666,17 47 42 9 6 4 3 19 22 56 
6667,66 148 77 116 4 175 304 99 2 3 
6668,3 40 55 2 1 76 4 9 10 35 
6669,3 2 4 1 112 96 8 6 15 138 
6670,45 22 1 326 6 48 24 465 65 191 
6671,96 208 344 2 324 4 7 3 1 6 
6672,6 105 1 2 3 15 4 9 7 11 
6673,3 4 89 2 8 112 1 10 15 6 
6674,1 4 2 7 15 20 14 88 106 51 
6675,4 96 1 2 6 7 138 3 14 8 
6676,4 6 2 8 1 22 20 24 14 84 
6677,20 1 2 6 22 19 74 66 134 33 
6679,7 6 2 1 3 14 8 4 26 15 
6681,15 6 3 2 1 7 8 36 4 30 
6682,4 3 8 19 20 1 2 7 25 67 
6683,3 2 4 1 15 37 5 41 6 39 
6684,41 31 58 55 3 2 4 5 11 17 
6685,35 2 1 4 11 3 37 6 23 13 
6686,3 4 8 1 7 10 9 5 2 6 
6687,1 4 3 11 13 27 22 39 20 56 
6689,
6690,95 45 4 2 22 326 537 3 389 20 
6692,4 2 20 48 1 141 19 6 41 73 
6693,4 1 171 254 2 146 6 165 20 269 
6694,17 27 42 1 50 145 6 2 37 5 
6695,27 1 2 11 47 19 28 14 22 48 
6696,7 1 2 6 11 9 4 19 17 18 
6697,2 8 4 1 3 19 6 7 11 16 
6698,41 4 2 76 95 1 20 22 116 77 
6699,4 7 6 36 2 1 101 3 8 34 
6700,7 6 81 4 51 2 8 1 88 87 
6702,2 7 6 1 3 72 8 845 75 4 
6705,139 353 415 994 347 4 1071 146 171 329 
6707,11 28 2 50 1 47 27 7 6 145 
6708,11 27 50 9 2 5 28 1 47 4 
6709,
6710,3 2 96 1 9 7 4 23 138 10 
6711,67 4 2 1 8 6 135 14 177 404 
6712,17 1 27 2 28 47 4 35 42 3 
6713,
6714,2 20 66 7 67 3 14 60 228 22 
6715,7 3 1 6 2 11 4 36 19 9 
6716,1 2 4 6 19 17 47 7 28 44 
6717,
6718,2 1 4 6 3 8 35 22 19 20 
6720,2 4 1 33 19 9 6 3 73 8 
6722,4 6 7 8 10 1 2 3 482 30 
6723,55 76 2 7 4 1 9 6 20 8 
6724,95 220 326 4 2 22 20 792 19 537 
6725,98 57 64 198 4 5 2 3 9 1 
6726,4 1 2 22 20 80 33 8 74 103 
6727,7 1 2 4 31 77 41 6 15 20 
6728,4 8 22 1 20 44 3 48 9 19 
6729,2 3 11 1 9 37 7 293 50 186 
6730,99 8 4 1 3 2 7 40 31 41 
6731,2 9 144 41 15 76 26 3 29 40 
6733,7 2 4 1 298 51 36 3 6 8 
6734,7 1 2 14 37 3 11 128 4 17 
6735,4 35 6 1 2 9 8 168 44 14 
6736,22 2 4 1 73 3 33 20 48 65 
6737,55 4 58 2 66 77 76 1 3 148 
6738,2 1 20 6 22 3 8 9 48 11 
6739,8 1 6 20 2 16 7 25 26 88 
6740,2 9 353 4 139 261 612 388 6 441 
6742,11 1 58 55 186 76 28 42 47 4 
6743,5 111 11 28 201 1 253 2 71 17 
6744,4 10 7 20 39 12 19 60 48 25 
6745,4 6 3 22 8 14 38 5 20 7 
6746,4 2 1 7 19 6 26 14 3 8 
6749,19 1 20 6 8 45 17 14 27 3 
6750,11 50 2 9 37 5 4 6 145 22 
6751,133 139 6 254 146 314 165 8 3 14 
6753,2 7 4 10 32 121 1 9 6 15 
6754,11 47 50 37 2 1 23 4 145 3 
6755,7 2 3 6 54 20 4 8 76 41 
6756,2 1 4 6 3 10 9 7 17 37 
6757,31 2 55 5 320 1 20 7 19 33 
6758,1 4 2 7 8 15 24 22 20 11 
6759,1 2 6 20 66 44 3 77 22 116 
6760,1 8 20 22 24 7 3 35 84 45 
6761,4 6 66 99 8 60 34 77 1 2 
6762,4 2 1 6 48 26 8 22 3 14 
6764,31 41 40 39 3 2 58 6 55 4 
6765,3 1 39 31 40 41 55 4 9 22 
6766,1 6 4 15 2 3 7 14 88 34 
6767,1 93 211 38 6 4 514 520 2 14 
6769,4 6 8 2 60 1 3 66 77 72 
6770,4 202 34 2 107 7 1 87 813 105 
6771,6 3 1 14 4 2 15 2295 36 8 
6773,7 1 4 87 101 36 131 6 2 107 
6774,7 2 4 3 6 705 31 41 449 40 
6775,2 7 120 1 4 6 10 15 51 9 
6776,1 4 6 8 108 2 7 36 3 15 
6777,1 8 2 278 6 20 481 44 25 14 
6778,4 8 1 7 81 88 3 2 10 66 
6779,5237 8385 15 101 1 60 2 4 20 114 
6780,254 261 316 474 146 347 325 1005 269 563 
6782,7 15 51 2 3 34 6 1 88 4 
6784,41 39 2 4 1 7 76 6 48 9 
6785,4 121 29 979 516 284 1 671 498 4469 
6786,88 3 29 4 32 34 7 1 51 8 
6787,107 2 4 1 7 88 6 8 3 51 
6789,4 6 2 1 20 8 22 65 19 3 
6790,4 20 19 3 1 6 170 7 73 141 
6791,4 19 2 20 80 1 22 15 6 8 
6792,154 2 4 7 6 51 8 15 3 21 
6793,4 6 7 2 8 15 14 22 298 39 
6794,2 1 6 4 19 35 7 11 20 8 
6795,4 14 7 19 44 3 9 38 24 33 
6796,4 1 3 34 33 15 182 26 9 31 
6797,4 88 2 99 34 8 51 6 7 32 
6798,4 3 8 6 2 1 40 31 476 20 
6800,4 2 80 48 20 1 33 8 73 103 
6801,242 573 7 3 2 764 4 40 101 39 
6802,4 2 1 14 20 8 22 11 3 157 
6803,116 1 2 8 20 48 6 83 134 3 
6804,4 2 1 22 19 3 9 8 33 6 
6805,32 182 138 208 344 4 3 7 2 9 
6806,133 139 254 2 171 4 1 314 146 3 
6807,4 11 3 6 14 27 56 8 47 48 
6808,139 254 325 563 2 388 335 1 292 9 
6810,2 3 34 40 1 6 41 31 4 39 
6811,4 1 66 135 134 84 26 170 3 77 
6812,8 4 2 1 6 3 19 14 9 7 
6814,2 1 9 11 56 4 3 6 7 41 
6815,1 2 6 4 7 84 3 540 34 66 
6816,129 7 4 2 41 34 40 31 119 8 
6817,2 89 4 282 3 7 5 308 35 343 
6818,1 8 22 14 19 45 33 95 74 9 
6819,2 18 155 7 1 8 15 10 139 4 
6821,186 433 2 3 1 5 11 35 56 1054 
6822,139 133 171 146 261 419 254 1 292 1005 
6823,4 8 44 1 2 7 6 20 60 16 
6825,2 171 139 133 1 4 146 350 3 269 
6826,4 1 8 2 6 15 7 34 99 26 
6827,1 7 6 2 14 15 51 3 8 88 
6829,6 1 4 2 14 566 8 199 24 11 
6831,15 7 19 1 6 4 10 3 36 8 
6832,3 7 192 1 4 2 15 8 21 14 
6833,36 2 7 3 6 4 85 1 161 39 
6834,125 2 7 121 41 4 1 31 39 59 
6835,1 2 4 7 15 51 6 29 3 34 
6836,1 15 6 2 101 7 3 93 85 4 
6837,15 3 8 7 34 2248 6 36 2 9 
6838,94 99 262 2 7 3 29 21 4 81 
6839,
6841,17 50 27 47 6 5 1 4 37 22 
6842,41 58 76 3 4 9 7 1 6 20 
6843,4 2 1 6 8 22 103 20 115 48 
6844,2 1 4 9 35 7 3 14 144 11 
6845,4 77 60 116 1 262 392 7 36 20 
6847,7 4 88 1 51 15 81 2 3 34 
6848,
6849,1 6 4 14 19 9 7 3 8 20 
6850,4 2 48 1 65 20 19 73 3 115 
6851,15 3 2 1 41 31 4 101 58 40 
6853,4 1 87 2 7 34 81 107 131 202 
6854,2 7 6 4 15 1 51 8 3 14 
6855,31 55 76 3 2 7 4 9 1 15 
6857,
6858,2 77 1 8 31 33 48 116 45 7 
6859,41 39 7 76 36 9 4 1 147 6 
6860,99 262 3 4 15 7 88 2 738 53 
6864,4 8 1 2 44 3 6 25 11 14 
6865,4 2 8 14 7 22 9 3 33 25 
6866,42 47 28 50 11 2 5 1 37 9 
6867,139 146 254 165 269 474 325 4 1 563 
6868,1 4 2 96 8 3 6 138 22 66 
6870,4 2 6 38 14 93 7 203 15 3 
6871,4 1 14 44 20 24 67 84 177 110 
6872,27 42 2 5 11 47 28 37 4 9 
6873,4 6 1 8 26 7 44 88 14 51 
6874,122 11 17 2 50 37 27 1 47 5 
6875,308 82 703 2 282 1 707 6 7 1143 
6876,4 1 2 6 8 7 14 44 20 3 
6877,17 28 27 42 2 145 4 1 9 6 
6878,4 8 6 93 2 14 44 20 38 603 
6881,4 2 19 20 6 48 65 14 8 3 
6882,2 9 149 3 35 56 1 4 104 10 
6883,96 138 182 208 4 2 7 344 10 1 
6885,2 22 14 48 8 17 19 33 11 9 
6886,45 4 8 95 2 1 6 28 20 220 
6887,837 1051 624 828 82 3 282 236 76 5 
6888,4 2 1 8 3 14 7 45 19 9 
6889,31 2 41 55 4 22 1 3 58 8 
6890,4 1 7 8 2 14 3 6 72 202 
6891,4 22 880 1 191 8 9 26 19 48 
6892,
6893,15 3 1 36 8 2 6 66 34 7 
6894,4 2 20 45 8 1 19 3 95 33 
6896,22 4 2 48 20 1 19 65 45 103 
6897,4 1 2 6 8 34 179 87 15 202 
6898,98 13 2 29 4 3 5 31 198 1 
6899,2 1 3 7 4 56 18 39 15 5 
6900,31 55 2 3 35 7 1 4 56 11 
6901,2 3 31 22 40 39 7 19 33 55 
6902,
6903,32 182 96 138 15 7 3 2 4 36 
6904,55 2 58 1 3 7 9 8 6 20 
6905,4 1 20 6 80 33 48 14 22 44 
6906,11 1 2 17 27 9 42 4 41 111 
6907,4 2 7 95 45 6 15 220 8 3 
6909,2 6 1 7 3 4 24 14 10 84 
6910,4 6 22 14 20 3 19 8 80 11 
6911,11 27 2 42 47 1 28 4 6 7 
6912,66 4 8 3 1 20 2 378 134 593 
6914,4 8 2 6 15 88 7 36 3 72 
6915,4 6 19 20 33 48 80 24 3 7 
6917,1 3 4 2 6 15 8 34 14 93 
6918,4 1 2 44 6 7 75 3 238 35 
6919,4 2 1 6 8 9 25 20 44 3 
6920,1 4 2 14 11 17 22 48 3 27 
6921,4 19 2 1 6 14 8 9 20 3 
6922,7 1 6 2 51 4 3 88 8 90 
6923,39 2 7 1 56 20 22 149 10 5 
6924,39 41 20 3 26 22 8 7 35 80 
6925,154 1 15 7 6 38 4 36 8 93 
6926,41 31 40 55 9 7 3 4 76 33 
6927,9 35 1 2 3 6 8 20 144 14 
6929,11 1 2 42 3 47 28 9 37 4 
6930,41 55 76 3 2 7 4 35 8 1 
6931,1 4 11 14 17 47 19 27 50 20 
6932,4 2 6 1 3 25 14 7 20 26 
6933,101 7 31 41 3 1 39 58 40 2 
6934,7 2 4 15 1 41 5 40 32 39 
6935,2 31 41 40 1 4 22 3 55 48 
6937,77 60 175 3 4 1 2 304 134 20 
6938,88 4 1 202 6 87 7 3 365 34 
6939,2 4 95 8 7 129 19 26 376 1 
6940,6 2 22 24 19 103 20 48 8 33 
6941,2 1 41 40 4 19 3 9 55 58 
6942,9 4 168 144 224 3 618 310 184 5 
6944,4 8 2 1 3 7 9 25 19 10 
6945,8 4 2 77 60 1 3 6 20 67 
6946,4 7 26 1 2 10 17 6 20 51 
6947,31 2 9 3 56 35 1 139 7 5 
6948,58 3 2 4 9 7 22 1 5 20 
6949,3 4 2 7 1 10 29 34 8 15 
6950,2 1 4 9 14 3 95 8 7 20 
6951,182 4 3 324 344 66 31 1 40 22 
6952,4 2 1 6 20 19 24 33 48 14 
6953,1 2 6 3 7 4 15 129 8 34 
6954,4 2 6 1 20 8 14 24 60 22 
6955,282 5 9 236 33 3 1 547 41 2272 
6957,4 2 1 19 7 6 3 8 20 33 
6958,4 8 15 1 2 6 20 179 3 88 
6959,1 35 3 48 20 19 33 80 45 141 
6960,2 1 7 9 3 6 11 8 51 56 
6962,7 36 1 2 6 4 3 131 81 85 
6965,4 2 1 22 20 9 3 19 7 6 
6966,4 2 1 8 6 14 7 9 3 95 
6967,119 77 83 99 26 53 5573 338 178 4491 
6970,59 2 7 1 4 259 414 14 3 15 
6971,4 2 1 20 7 22 33 8 282 19 
6972,6 2 1 8 20 7 3 9 44 22 
6973,2 1 11 14 42 22 8 47 19 20 
6974,4 6 2 8 1 177 20 238 44 7 
6975,11 27 28 42 50 1 37 2 136 5 
6976,11 28 50 47 1 2 4 9 3 5 
6977,2 4 40 9 41 1 146 165 39 139 
6978,4 1 9 2 6 3 8 14 15 81 
6979,55 58 1 4 3 7 76 9 6 15 
6980,1 7 3 9 41 6 31 35 14 15 
6981,6 2 1 4 14 25 8 7 179 72 
6982,3 7 48 20 11 8 149 224 45 17 
6983,3 4 2 1 33 19 8 48 7 80 
6984,120 2 1 6 4 15 7 3 510 36 
6985,1 8 34 2 20 7 6 66 9 99 
6986,2 4 3 31 41 39 13 9 15 16 
6987,171 1 2 316 4 474 350 3 1089 325 
6988,1 4 6 3 2 9 8 7 36 14 
6989,202 51 88 4 8 7 2 72 87 179 
6990,3 4 1 19 35 31 39 7 41 33 
6991,39 20 4 19 3 6 17 9 95 27 
6992,
6993,2 6 4 15 3 8 14 48 9 20 
6994,2 342 4 9 1 7 33 5 6 20 
6995,15 2 4 7 1 34 3 99 94 8 
6996,2 1 42 19 47 22 3 28 6 50 
6997,261 347 2 388 292 1 139 408 329 799 
6998,4 40 2 55 27 48 22 9 58 8 
6999,40 76 2 1 4 7 9 6 29 5 
7000,10 1 2 3 9 4 6 20 482 7 
7001,4 1 2 3 261 415 139 5 6 557 
7002,4 1 48 14 3 80 8 9 26 22 
7003,40 1 55 3 4 58 7 139 20 14 
7005,6 3 14 19 20 22 15 33 11 35 
7006,96 4 99 3 8 1 36 2 7 77 
7007,1 6 7 155 14 9 4 8 11 19 
7008,15 7 4 36 6 8 41 101 18 39 
7009,2 7 4 6 3 1 85 15 108 87 
7010,2 1 17 11 9 6 20 19 22 28 
7011,4 2 103 6 1 20 170 251 22 330 
7012,6 4 2 8 9 3 7 34 36 72 
7013,4 6 1 8 14 2 20 154 9 7 
7014,1 2 6 7 20 48 14 8 65 80 
7015,4 1 6 3 25 16 33 14 19 107 
7016,4 1 2 66 14 15 83 146 7 165 
7017,4 6 1 7 2 8 459 15 3 51 
7019,4 1 6 179 202 131 9 15 8 44 
7020,125 121 4 482 434 30 2 7 54 3497 
7021,10 2 32 4 3 6 1 1522 7 20 
7022,2 9 4 1 35 19 3 20 6 22 
7023,4 2 20 8 279 60 66 6 116 14 
7024,2 6 1 3 8 99 34 25 9 20 
7025,4 6 2 8 1 285 20 7 14 1019 
7026,22 2 1 20 48 8 6 19 65 14 
7027,1 8 99 2 66 77 6 88 116 148 
7028,1 7 2 4 6 85 38 3 19 36 
7029,353 5 9 2 139 347 261 89 4 1071 
7030,4 1 3 14 20 19 56 33 44 48 
7031,5 1 2 742 22 3 10 4 37 7 
7032,60 116 148 3 4 2 175 8 1 134 
7033,35 2 56 1 4 3 133 11 5 17 
7034,19 4 2 1 6 8 20 14 22 48 
7036,2 6 1 8 3 20 19 24 26 30 
7037,1 203 6 211 214 2 358 603 4 520 
7039,20 1 48 4 22 31 19 103 6 55 
7041,9 2 35 1 3 6 7 104 4 224 
7042,2 7 30 4 6 9 8 1 3 18 
7043,6 2 8 20 38 14 19 24 84 7 
7044,7 1 6 68 4 2 18 8 15 3 
7045,17 2 50 42 22 3 19 20 7 80 
7046,4 2 6 19 14 8 22 24 84 77 
7049,139 165 318 254 314 269 316 1 474 325 
7050,55 2 3 58 4 133 76 77 165 2200 
7051,17 27 28 11 50 2 1 37 5 9 
7052,4 3 6 19 9 22 7 239 17 14 
7054,4 1 2 6 20 22 3 19 103 8 
7055,3 4 2 1 6 7 45 44 20 26 
7057,34 3 2 6 41 39 8 15 58 9 
7058,2 6 1 9 56 3 8 19 22 20 
7059,2 1 4 41 55 58 6 20 19 14 
7060,3 2 1 40 31 39 7 4 41 55 
7062,4 1 2 20 265 6 8 3 22 197 
7063,88 4 34 81 202 1 72 8 107 6 
7065,2 104 4 149 144 224 43 3 184 1 
7066,4 1 2 3 6 7 20 25 33 22 
7067,11 17 28 27 42 1 2 145 4 3 
7068,2 261 1 347 964 350 388 3 59 139 
7069,4 1 2 22 95 33 80 3 44 48 
7071,88 32 4 8 2 72 34 51 6 138 
7072,2 1 6 19 20 9 3 33 25 84 
7073,6 10 423 4 3 2 1 9 7 8 
7074,3 2 585 31 34 39 41 58 907 4 
7075,2 4 1 3 6 14 11 9 17 36 
7076,
7077,2 7 6 51 41 35 39 20 31 14 
7078,36 3 34 94 99 2 7 337 506 6 
7080,4 6 2 1 14 8 24 512 16 7 
7081,101 4 7 94 34 3 88 6 2 8 
7085,
7086,4 6 1 22 14 3 31 19 41 80 
7087,1 2 4 14 8 11 93 24 84 22 
7088,1 2 15 4 6 7 211 3 8 1195 
7090,4 2 24 6 3 38 7 9 8 20 
7092,2 1 6 48 80 22 3 14 9 83 
7093,3 1 7 160 4 15 6 414 9 8 
7095,376 430 573 3 4 7 20 60 34 1 
7097,4 8376 1 9413 77 8442 4488 8 114 13127 
7098,2 58 55 76 9 7 6 4 5 20 
7100,7 2 8 4 1 22 6 68 44 5 
7101,4 6 3 1 8 19 80 22 33 7 
7102,6 8 2 20 66 14 9 3 116 84 
7103,4 3 6 8 7 1 22 14 39 138 
7104,41 31 39 55 58 2 76 4 7 1 
7105,15 101 1 7 2 6 51 4 3 18 
7106,7 81 4 88 51 6 87 3 2 1 
7107,2 11 17 28 1 5 47 3 42 50 
7108,4 7 1 75 8 51 3 22 20 25 
7109,7 8 74 25 3 1 2 6 21 4 
7110,2 80 20 48 8 14 9 3 103 24 
7111,2 4 2617 2386 8 2424 2565 1 2423 6 
7112,4 1 3 6 8 2 7 154 51 34 
7113,242 3 2 4 40 1 10 39 15 31 
7114,2 4 3 9 24 14 19 35 38 8 
7115,7 3 2 6 40 15 1 112 31 39 
7116,4 2 6 32 88 1 8 72 3 7 
7117,
7118,40 58 76 2 3 4 1 9 7 22 
7119,2 6 3 14 44 22 20 33 80 48 
7121,2 6 8 48 24 66 60 116 77 80 
7122,81 51 2 4 88 7 21 1 29 8 
7123,2 159 120 1 7 6 15 4 87 41 
7124,4 1 15 6 8 66 2 7 20 19 
7126,465 4 2 537 792 191 880 22 20 1 
7129,4 14 44 19 24 7 3 20 84 9 
7132,7 2 10 3 343 915 308 5 1029 282 
7133,34 99 94 8 3 4 2 6 1 32 
7134,2 1 4 3 6 14 9 11 8 7 
7135,94 4 99 7 2 6 3 72 15 8 
7136,1 35 27 4 2 3 11 42 7 56 
7137,82 2 282 236 5 343 7 4 9 3 
7138,41 39 58 133 139 2 76 3 171 4 
7139,254 139 318 146 171 269 4 1 2 165 
7140,4 2 6 1 103 24 14 84 170 20 
7141,2 1 7 4 6 14 35 59 20 11 
7142,66 4 116 6 60 2 20 1 3 14 
7143,1 6 8 2 4 24 84 90 70 25 
7144,6 4 8 1 2 14 7 512 3 106 
7145,2 7 5 15 11 3 82 1 4 71 
7146,254 146 165 318 9 2 261 474 269 3 
7147,2 1 40 58 20 22 6 33 141 24 
7148,4 2 1 6 7 8 20 34 3 44 
7149,17 11 27 28 1 4 2 7 47 9 
7150,4 2 19 22 1 6 48 20 8 95 
7151,4 182 20 2 22 3 324 344 1 19 
7153,16 4 3 1 2 44 32 15 20 6 
7154,39 76 2 4 7 6 20 22 19 9 
7155,4 2 3 20 8 19 22 14 7 80 
7156,4 168 144 2 1 224 184 240 373 310 
7157,2 133 171 3 9 350 15 292 474 254 
7158,4 33 2 3 1 48 19 11 80 17 
7159,2 4 22 7 48 1 45 8 3 20 
7160,122 111 201 11 2 5 28 17 9 3 
7161,17 11 2 28 1 27 6 4 19 8 
7162,1 4 7 3 19 8 20 6 81 15 
7163,2 44 4 26 7 1 6 16 3 51 
7164,133 139 146 269 474 563 318 350 254 314 
7165,2 5 1 3 4 11 9 22 17 20 
7166,95 220 4 2 389 465 19 48 6 20 
7167,1 6 11 22 80 8 33 48 20 9 
7168,8 6 80 20 14 44 9 3 11 74 
7170,4 1 6 2 20 14 7 66 25 228 
7171,1 14 6 20 2 285 8 72 4 19 
7172,39 55 1 58 7 76 9 35 22 14 
7173,9 4 1 3 6 104 41 149 30 14 
7174,39 2 55 4 76 9 22 35 14 20 
7175,6 4 2 7 93 3 38 19 34 16 
7176,31 7 3 4 96 20 36 8 10 9 
7177,2 33 1 48 8 157 24 73 174 45 
7178,4 8 1 2 6 52 22 7 20 3 
7179,
7183,2 4 1 6 22 14 20 33 17 60 
7184,2 261 146 347 171 3 350 165 4 388 
7185,1 4 6 66 8 14 77 2 116 133 
7186,39 55 58 3 208 2 7 324 4 1 
7187,2 1 22 9 175 171 19 133 6 350 
7188,1 2 4 3 22 14 19 20 80 65 
7190,38 4 6 2 154 7 3 211 188 15 
7191,56 2 35 9 104 4 184 6 373 144 
7192,12 123 3 4 5 10 17 8 31 39 
7193,4 6 8 2 3 11 15 1 112 81 
7194,45 2 1 326 8 22 7 20 6 16 
7195,40 41 39 55 58 3 76 2 7 4 
7196,2 3 7 4 6 8 1 5 12 9 
7197,45 4 220 2 14 22 465 8 7 191 
7198,8 4 2 44 1 3 16 6 48 33 
7199,35 9 1 4 2 56 6 8 184 22 
7201,11 27 28 3 47 50 1 2 41 37 
7202,11 4 40 9 35 14 28 7 55 27 
7205,171 261 165 347 350 2 146 316 329 292 
7206,220 4 389 22 191 906 1 792 1024 19 
7207,71 2 3 9 11 17 1 28 91 27 
7208,4 10 3 1 2 87 21 7 117 26 
7209,138 182 4 3 2 1 31 6 39 7 
7211,4 6 1 2 8 88 51 7 25 15 
7212,1 2 6 4 14 7 3 8 19 26 
7213,4 7 2 1 3 9 20 51 19 15 
7214,2 15 87 7 4 21 88 1 8 9 
7215,2 7 3 40 1 31 6 58 41 39 
7216,4 6 2 7 3 85 9 20 93 15 
7217,1 2 8 14 20 132 33 22 45 48 
7221,8 4 135 177 238 278 339 1 6 44 
7222,4 1 2 6 8 14 33 11 15 20 
7223,94 262 4 7 2 8 15 3 1 6 
7224,17 28 1 47 27 37 2 42 6 145 
7225,99 4 2 8 15 262 6 7 53 16 
7226,129 242 313 573 376 3 10 7 2 1 
7227,4 1 8 6 87 14 15 7 88 34 
7228,7 4 2 1 30 8 6 26 44 15 
7229,9 35 2 56 1 4 104 7 11 3 
7230,4 2 14 132 3 8 24 22 7 19 
7231,7 1 3 2 6 4 9 35 5 11 
7232,2 1 22 19 14 8 3 9 80 26 
7233,2 1 4 7 34 94 346 6 99 3 
7234,4 1 2 60 6 8 34 3 77 20 
7235,4 1 2 6 14 8 83 22 9 31 
7236,2 343 308 5 3 22 20 236 19 4 
7237,6 1 2 8 66 72 3 34 24 7 
7238,15 4 3 96 138 1 182 51 88 2 
7239,4 2 1 22 20 9 14 35 3 48 
7240,3 2 77 116 148 34 175 25 16 6 
7241,4 6 42 50 14 19 28 3 11 9 
7242,27 11 42 37 1 4 145 5 9 14 
7243,2 1 9 6 7 3 261 41 347 35 
7244,2 1 39 35 31 11 41 56 58 33 
7246,4 33 2 65 20 1 103 19 141 115 
7247,4 56 22 40 3 76 6 14 144 7 
7248,1 4 6 3 411 20 15 7 583 14 
7250,2 6 1 8 278 395 24 25 44 20 
7254,
7255,41 39 4 76 7 48 1 182 141 66 
7257,36 896 2904 2 34 1277 3 337 2842 2284 
7258,388 139 171 316 964 1560 9 350 165 696 
7259,4 2 1 3 6 7 14 9 8 11 
7260,2 3 9 1 6 4 39 41 31 7 
7261,82 282 706 308 5 89 837 2 805 7 
7262,6 2 1 4 60 66 24 20 930 77 
7263,20 6 19 48 31 141 33 74 7 80 
7264,101 36 403 4 3 161 1 7 544 2 
7265,7 54 68 6 112 2 3 30 137 1 
7267,6 1 15 2 7 4 88 3 51 9 
7268,
7269,22 1 31 58 55 48 40 41 39 6 
7270,2 4 3 15 1 9 8 6 19 35 
7271,9 2 4 6 1 35 8 7 41 39 
7273,4 2 11 6 19 1 22 20 33 9 
7274,15 101 2 1 7 6 4 20 8 3 
7275,2 3 1 9 119 5 4 117 35 39 
7276,3 4 2 8 7 9 6 101 35 17 
7277,1 2 11 9 4 27 28 37 7 35 
7278,7 1 4 2 3 58 40 6 31 41 
7279,4 77 60 116 175 6 3 24 265 67 
7280,4 1 2 9 3 6 35 7 31 5 
7281,4 22 11 47 48 9 6 33 28 3 
7282,9 2 11 3 1 6 33 17 28 80 
7283,4 2 1 8 6 135 20 14 22 19 
7284,1 14 39 3 8 58 55 48 22 65 
7285,2 6 1 14 8 22 74 33 19 24 
7286,3 2 1 66 77 8 20 148 116 7 
7288,1 2 4 14 3 8 132 24 30 19 
7289,2 7 3 6 1 15 8 9 41 26 
7290,6 1 2 4 7 46 3 8 30 11 
7293,6 2 1 7 24 4 3 14 8 11 
7294,4 1 2 3 16 7 77 20 19 60 
7295,9 2 41 6 31 39 4 34 7 99 
7297,2 4 1 19 26 11 2258 14 1699 17 
7298,1 15 87 2 8 6 88 7 4 18 
7299,1 4 35 20 6 133 41 66 39 139 
7300,2 4 27 11 47 9 42 37 6 8 
7301,94 99 4 8 3 6 2 15 7 24 
7302,34 3 4 1198 8 1 31 39 41 40 
7303,124 451 564 2 830 685 745 569 3 1055 
7304,4 14 93 20 3 15 9 48 7 11 
7305,2 4 6 1 7 927 8 3 14 9 
7306,3 76 1 9 4 6 20 35 116 19 
7307,6 93 4 2 211 214 8 188 3 7 
7308,32 138 94 36 4 1 60 7 2 8 
7309,3 4 1 20 376 313 94 15 10 5 
7310,6 2 78 132 790 2464 25 15 652 4 
7311,32 7 3 4 2 10 15 66 8 5 
7313,4 6 20 8 2 1 67 66 22 134 
7314,343 89 33 236 1 4 31 3 5 9 
7315,56 104 9 149 240 2 11 373 4 310 
7316,99 1 15 3 2 40 7 31 41 58 
7317,2 220 4 45 9 22 35 20 56 104 
7318,133 171 146 254 139 314 318 3 1 165 
7319,6 2 1 44 20 179 19 16 25 3 
7320,2 1 4 6 7 3 14 20 22 8 
7321,1 2 4 56 7 13 11 104 8 40 
7322,133 165 146 347 388 563 3 9 325 474 
7323,55 6 56 22 14 20 15 224 30 33 
7325,4 1 35 2 6 144 3 20 168 5 
7326,39 40 55 1 76 4 15 9 20 6 
7328,4 1 13 2 146 6 43 9 44 171 
7330,139 146 474 316 1 2 4 350 563 3 
7331,1 6 7 264 4 14 2 3 10 121 
7334,7 2 4 3 6 87 51 131 11 15 
7335,2 3 6 1 7 8 20 22 19 14 
7336,27 2 42 4 56 6 5 7 14 136 
7337,2 31 40 39 19 3 48 9 77 15 
7338,4 7 1 3 2 6 14 19 22 15 
7339,1 6 38 17 2 8 4 28 14 42 
7340,20 1 66 22 77 6 8 19 14 74 
7341,76 9 2 35 3 1 144 7 4 224 
7342,2 8 7 14 101 26 44 90 20 9 
7343,93 4 2 11 6 211 188 28 27 14 
7344,4 170 2 8 6 20 1 7 3 72 
7345,4 6 1 2 8 14 44 60 26 285 
7346,6 2 4 7 1 196 21 32 29 9 
7347,4 8 6 1 3 19 7 34 20 25 
7348,6 7 1 11 4 2 8 15 3 14 
7349,376 467 430 573 3 119 2 764 7 636 
7350,4 44 1 2 20 19 6 7 61 172 
7351,50 17 47 27 1 145 42 6 2 9 
7352,55 3 2 7 4 20 9 486 1 6 
7353,146 133 14267 66 171 4 1824 139 1 318 
7354,8 1 6 2 4 24 67 417 84 44 
7355,41 39 40 55 3 2 7 4 1 22 
7357,35 9 2 56 1 168 6 3 184 224 
7358,4 66 6 1 175 2 20 34 75 14 
7359,1 2 7 4 6 152 14 3 9 8 
7360,50 42 35 2 1 56 5 6 4 14 
7361,4 2 15 6 154 3 36 38 9 8 
7362,2 22 19 9 8 80 27 42 3 48 
7363,4 1 6 8 66 14 3 31 7 22 
7364,6 4 1 2 14 22 7 84 19 24 
7365,94 4 6 1 3 2 8 7 392 15 
